CodiProv CodiDiagnost dies sexe
23 0702 1061 M
23 0800 226 M
23 0901 1405 M
23 0902 410 M
23 0903 1179 M
23 0904 308 M
23 0905 1481 M
23 0906 1534 M
23 0907 3746 M
23 0908 5956 M
23 0909 400 M
23 0910 75 M
23 0911 1534 M
23 1001 598 M
23 1002 5461 M
23 1003 1323 M
23 1004 111 M
23 1005 378 M
23 1006 982 M
23 1007 446 M
23 1008 7657 M
23 1101 105 M
23 1102 220 M
23 1103 192 M
23 1104 222 M
23 1105 319 M
23 1106 788 M
23 1107 66 M
23 1108 1022 M
23 1109 714 M
23 1110 688 M
23 1111 772 M
23 1112 721 M
23 1113 560 M
23 1114 821 M
23 1115 292 M
23 1116 772 M
23 1117 3086 M
23 1118 699 M
23 1119 2567 M
23 1120 1705 M
23 1201 691 M
23 1202 58 M
23 1203 362 M
23 1301 532 M
23 1302 3054 M
23 1303 107 M
23 1304 510 M
23 1305 191 M
23 1306 396 M
23 1307 341 M
23 1308 118 M
23 1309 291 M
23 1310 480 M
23 1401 1314 M
23 1402 1763 M
23 1403 505 M
23 1404 1759 M
23 1405 -99 M
23 1406 -99 M
23 1407 429 M
23 1408 366 M
23 1409 179 M
23 1410 1479 M
23 1501 4 M
23 1502 563 M
23 1503 9496 M
23 1504 4209 M
23 1505 573 M
23 1506 -99 M
23 1507 192 M
23 1508 619 M
23 1601 1219 M
23 1602 542 M
23 1700 241 M
23 1801 453 M
23 1802 749 M
23 1803 -99 M
23 1804 3410 M
23 1901 954 M
23 1902 379 M
23 1903 498 M
23 1904 5808 M
23 1905 642 M
23 1906 1959 M
23 1907 13 M
23 1908 501 M
23 1909 3377 M
23 1911 318 M
23 2101 51 M
23 2102 28 M
23 2103 2 M
23 2104 552 M
23 2105 361 M
23 9999 2864 M
29 0101 1342 H
29 0102 688 H
29 0103 1010 H
29 0104 8227 H
29 0105 1285 H
29 0106 4524 H
29 0201 10835 H
29 0202 8212 H
29 0203 821 H
29 0204 33 H
29 0205 -99 H
29 0206 -99 H
29 0207 2716 H
29 0208 4198 H
29 0209 32691 H
29 0210 467 H
29 0211 392 H
29 0212 -99 H
29 0213 5072 H
29 0301 1802 H
29 0302 1620 H
29 0401 4664 H
29 0402 2826 H
29 0501 1902 H
29 0502 1510 H
29 0503 1518 H
29 0504 45411 H
29 0505 7665 H
29 0506 15326 H
29 0601 1718 H
29 0602 137 H
29 0603 1117 H
29 0604 1058 H
29 0605 10362 H
29 0701 155 H
29 0702 1032 H
29 0800 1086 H
29 0901 5561 H
29 0902 1723 H
29 0903 9040 H
29 0904 9651 H
29 0905 2078 H
29 0906 3923 H
29 0907 10777 H
29 0908 18652 H
29 0909 7096 H
29 0910 286 H
29 0911 15187 H
29 1001 1152 H
29 1002 14095 H
29 1003 4141 H
29 1004 426 H
29 1005 2068 H
29 1006 10566 H
29 1007 708 H
29 1008 17125 H
29 1101 348 H
29 1102 483 H
29 1103 1334 H
29 1104 2435 H
29 1105 1141 H
29 1106 4245 H
29 1107 1967 H
29 1108 2259 H
29 1109 2556 H
29 1110 1917 H
29 1111 2753 H
29 1112 4345 H
29 1113 1906 H
29 1114 2183 H
29 1115 2924 H
29 1116 2927 H
29 1117 10011 H
29 1118 3050 H
29 1119 6825 H
29 1120 5377 H
29 1201 3610 H
29 1202 164 H
29 1203 2576 H
29 1301 2046 H
29 1302 2423 H
29 1303 1064 H
29 1304 2587 H
29 1305 479 H
29 1306 2173 H
29 1307 3270 H
29 1308 599 H
29 1309 1715 H
29 1310 3118 H
29 1401 2500 H
29 1402 3902 H
29 1403 2359 H
29 1404 6457 H
29 1405 2901 H
29 1406 1987 H
29 1407 83 H
29 1408 -99 H
29 1409 -99 H
29 1410 640 H
29 1501 -99 H
29 1502 -99 H
29 1503 -99 H
29 1504 -99 H
29 1505 -99 H
29 1506 -99 H
29 1507 -99 H
29 1508 -99 H
29 1601 7023 H
29 1602 4711 H
29 1700 5353 H
29 1801 1219 H
29 1802 900 H
29 1803 21 H
29 1804 10705 H
29 1901 3758 H
29 1902 2809 H
29 1903 1452 H
29 1904 7238 H
29 1905 4222 H
29 1906 10971 H
29 1907 1430 H
29 1908 1586 H
29 1909 16959 H
29 1911 760 H
29 2101 103 H
29 2102 5 H
29 2103 539 H
29 2104 2252 H
29 2105 1993 H
29 9998 1339 H
29 0101 1641 M
29 0102 538 M
29 0103 478 M
29 0104 6408 M
29 0105 319 M
29 0106 2806 M
29 0201 5888 M
29 0202 2620 M
29 0203 359 M
29 0204 3246 M
29 0205 2488 M
29 0206 2096 M
29 0207 -99 M
29 0208 883 M
29 0209 24744 M
29 0210 784 M
29 0211 261 M
29 0212 3044 M
29 0213 5948 M
29 0301 2054 M
29 0302 2145 M
29 0401 2529 M
29 0402 4653 M
29 0501 6668 M
29 0502 351 M
29 0503 361 M
29 0504 15704 M
29 0505 13908 M
29 0506 8843 M
29 0601 6316 M
29 0602 324 M
29 0603 1395 M
29 0604 939 M
29 0605 10960 M
29 0701 536 M
29 0702 969 M
29 0800 1042 M
29 0901 6581 M
29 0902 1266 M
29 0903 3996 M
29 0904 3420 M
29 0905 2338 M
29 0906 3184 M
29 0907 9352 M
29 0908 12573 M
29 0909 2254 M
29 0910 536 M
29 0911 9793 M
29 1001 1242 M
29 1002 9774 M
29 1003 4852 M
29 1004 510 M
29 1005 1459 M
29 1006 3839 M
29 1007 2331 M
29 1008 12672 M
29 1101 370 M
29 1102 464 M
29 1103 847 M
29 1104 1179 M
29 1105 931 M
29 1106 3333 M
29 1107 459 M
29 1108 2802 M
29 1109 2780 M
29 1110 2464 M
29 1111 2420 M
29 1112 3698 M
29 1113 1005 M
29 1114 1958 M
29 1115 1084 M
29 1116 2637 M
29 1117 10619 M
29 1118 2411 M
29 1119 5495 M
29 1120 4606 M
29 1201 1897 M
29 1202 124 M
29 1203 2171 M
29 1301 2185 M
29 1302 4285 M
29 1303 416 M
29 1304 1964 M
29 1305 956 M
29 1306 2072 M
29 1307 3269 M
29 1308 738 M
29 1309 1784 M
29 1310 3677 M
29 1401 4392 M
29 1402 2861 M
29 1403 1960 M
29 1404 5454 M
29 1405 -99 M
29 1406 -99 M
29 1407 1312 M
29 1408 1176 M
29 1409 325 M
29 1410 4929 M
29 1501 6 M
29 1502 1681 M
29 1503 38894 M
29 1504 12973 M
29 1505 1219 M
29 1506 301 M
29 1507 520 M
29 1508 3770 M
29 1601 6398 M
29 1602 4492 M
29 1700 3668 M
29 1801 931 M
29 1802 1652 M
29 1803 40 M
29 1804 7693 M
29 1901 2376 M
29 1902 987 M
29 1903 1342 M
29 1904 14631 M
29 1905 3321 M
29 1906 7555 M
29 1907 1262 M
29 1908 2035 M
29 1909 13635 M
29 1911 638 M
29 2101 105 M
29 2102 60 M
29 2103 497 M
29 2104 1948 M
29 2105 4584 M
29 9999 1451 M
41 0101 1772 H
41 0102 587 H
41 0103 1260 H
41 0104 14135 H
41 0105 621 H
41 0106 5598 H
41 0201 11900 H
41 0202 9891 H
41 0203 979 H
41 0204 22 H
41 0205 -99 H
41 0206 -99 H
41 0207 3213 H
41 0208 6082 H
41 0209 38531 H
41 0210 386 H
41 0211 580 H
41 0212 -99 H
41 0213 5427 H
41 0301 2707 H
41 0302 2425 H
41 0401 3957 H
41 0402 3386 H
41 0501 10285 H
41 0502 1146 H
41 0503 1771 H
41 0504 72602 H
41 0505 8178 H
41 0506 30708 H
41 0601 209 H
41 0602 187 H
41 0603 1969 H
41 0604 1187 H
41 0605 13349 H
41 0701 68 H
41 0702 1087 H
41 0800 1086 H
41 0901 6402 H
41 0902 2087 H
41 0903 11801 H
41 0904 9965 H
41 0905 1976 H
41 0906 8868 H
41 0907 16707 H
41 0908 18278 H
41 0909 5415 H
41 0910 288 H
41 0911 13061 H
41 1001 3221 H
41 1002 14506 H
41 1003 5578 H
41 1004 529 H
41 1005 2384 H
41 1006 12286 H
41 1007 442 H
41 1008 20383 H
41 1101 496 H
41 1102 402 H
41 1103 1560 H
41 1104 2334 H
41 1105 1113 H
41 1106 3619 H
41 1107 2129 H
41 1108 2564 H
41 1109 3978 H
41 1110 2243 H
41 1111 2391 H
41 1112 2687 H
41 1113 1833 H
41 1114 1895 H
41 1115 4149 H
41 1116 4247 H
41 1117 7902 H
41 1118 2453 H
41 1119 6776 H
41 1120 5933 H
41 1201 2941 H
41 1202 152 H
41 1203 2580 H
41 1301 1820 H
41 1302 3001 H
41 1303 1401 H
41 1304 3057 H
41 1305 882 H
41 1306 2376 H
41 1307 2764 H
41 1308 662 H
41 1309 2506 H
41 1310 2958 H
41 1401 3662 H
41 1402 4709 H
41 1403 2040 H
41 1404 5380 H
41 1405 2540 H
41 1406 2135 H
41 1407 127 H
41 1408 -99 H
41 1409 -99 H
41 1410 693 H
41 1501 -99 H
41 1502 -99 H
41 1503 -99 H
41 1504 -99 H
41 1505 -99 H
41 1506 -99 H
41 1507 -99 H
41 1508 -99 H
41 1601 5620 H
41 1602 5714 H
41 1700 8687 H
41 1801 2863 H
41 1802 1208 H
41 1803 98 H
41 1804 13924 H
41 1901 4754 H
41 1902 1267 H
41 1903 1890 H
41 1904 5161 H
41 1905 4160 H
41 1906 11175 H
41 1907 1236 H
41 1908 1715 H
41 1909 19519 H
41 1911 686 H
41 2101 77 H
41 2102 28 H
41 2103 -99 H
41 2104 4699 H
41 2105 2327 H
41 9998 7781 H
41 0101 1949 M
41 0102 756 M
41 0103 488 M
41 0104 11210 M
41 0105 78 M
41 0106 3773 M
41 0201 7093 M
41 0202 2383 M
41 0203 417 M
41 0204 4782 M
41 0205 2303 M
41 0206 2315 M
41 0207 -99 M
41 0208 1085 M
41 0209 27561 M
41 0210 396 M
41 0211 302 M
41 0212 2740 M
41 0213 6098 M
41 0301 3132 M
41 0302 2366 M
41 0401 2768 M
41 0402 5554 M
41 0501 914 M
41 0502 263 M
41 0503 270 M
41 0504 5889 M
41 0505 8470 M
41 0506 6670 M
41 0601 439 M
41 0602 388 M
41 0603 1847 M
41 0604 1098 M
41 0605 8362 M
41 0701 86 M
41 0702 1292 M
41 0800 905 M
41 0901 8414 M
41 0902 2147 M
41 0903 7298 M
41 0904 3321 M
41 0905 3233 M
41 0906 7561 M
41 0907 18279 M
41 0908 13973 M
41 0909 2287 M
41 0910 461 M
41 0911 10154 M
41 1001 3504 M
41 1002 12534 M
41 1003 5718 M
41 1004 445 M
41 1005 1372 M
41 1006 3204 M
41 1007 1826 M
41 1008 16217 M
41 1101 351 M
41 1102 398 M
41 1103 1318 M
41 1104 1261 M
41 1105 1126 M
41 1106 2981 M
41 1107 301 M
41 1108 3752 M
41 1109 2789 M
41 1110 2705 M
41 1111 3618 M
41 1112 2099 M
41 1113 1112 M
41 1114 2808 M
41 1115 901 M
41 1116 2477 M
41 1117 9397 M
41 1118 2495 M
41 1119 6159 M
41 1120 5064 M
41 1201 2070 M
41 1202 141 M
41 1203 2632 M
41 1301 1582 M
41 1302 7292 M
41 1303 532 M
41 1304 2786 M
41 1305 1192 M
41 1306 2757 M
41 1307 2528 M
41 1308 990 M
41 1309 2049 M
41 1310 2910 M
41 1401 3925 M
41 1402 4465 M
41 1403 2046 M
41 1404 5906 M
41 1405 -99 M
41 1406 -99 M
41 1407 1306 M
41 1408 1507 M
41 1409 282 M
41 1410 3981 M
41 1501 21 M
41 1502 1942 M
41 1503 37094 M
41 1504 10675 M
41 1505 2202 M
41 1506 148 M
41 1507 994 M
41 1508 6643 M
41 1601 5906 M
41 1602 5484 M
41 1700 5038 M
41 1801 2974 M
41 1802 2001 M
41 1803 208 M
41 1804 10095 M
41 1901 2649 M
41 1902 521 M
41 1903 1534 M
41 1904 12444 M
41 1905 2806 M
41 1906 6203 M
41 1907 1148 M
41 1908 2320 M
41 1909 15486 M
41 1911 483 M
41 2101 118 M
41 2102 70 M
41 2103 165 M
41 2104 2913 M
41 2105 4217 M
41 9999 7948 M
22 0101 243 H
22 0102 61 H
22 0103 139 H
22 0104 2371 H
22 0105 116 H
22 0106 617 H
22 0201 1701 H
22 0202 1195 H
22 0203 29 H
22 0204 1 H
22 0205 -99 H
22 0206 -99 H
22 0207 398 H
22 0208 801 H
22 0209 3566 H
22 0210 130 H
22 0211 179 H
22 0212 -99 H
22 0213 536 H
22 0301 643 H
22 0302 368 H
22 0401 838 H
22 0402 532 H
22 0501 79 H
22 0502 279 H
22 0503 174 H
22 0504 25149 H
22 0505 2116 H
22 0506 1043 H
22 0601 62 H
22 0602 15 H
22 0603 150 H
22 0604 126 H
22 0605 1056 H
22 0701 8 H
22 0702 118 H
22 0800 153 H
22 0901 401 H
22 0902 166 H
22 0903 491 H
22 0904 445 H
22 0905 389 H
22 0906 1000 H
22 0907 3364 H
22 0908 3082 H
22 0909 499 H
22 0910 44 H
22 0911 1115 H
22 1001 723 H
22 1002 2179 H
22 1003 1300 H
22 1004 44 H
22 1005 353 H
22 1006 3964 H
22 1007 69 H
22 1008 2717 H
22 1101 51 H
22 1102 112 H
22 1103 183 H
22 1104 385 H
22 1105 215 H
22 1106 336 H
22 1107 375 H
22 1108 326 H
22 1109 286 H
22 1110 560 H
22 1111 553 H
22 1112 307 H
22 1113 337 H
22 1114 494 H
22 1115 614 H
22 1116 338 H
22 1117 1324 H
22 1118 561 H
22 1119 815 H
22 1120 660 H
22 1201 542 H
22 1202 28 H
22 1203 748 H
22 1301 551 H
22 1302 732 H
22 1303 133 H
22 1304 413 H
22 1305 46 H
22 1306 160 H
22 1307 426 H
22 1308 141 H
22 1309 1854 H
22 1310 451 H
22 1401 390 H
22 1402 903 H
22 1403 268 H
22 1404 1646 H
22 1405 480 H
22 1406 265 H
22 1407 16 H
22 1408 -99 H
22 1409 -99 H
22 1410 61 H
22 1501 -99 H
22 1502 -99 H
22 1503 -99 H
22 1504 -99 H
22 1505 -99 H
22 1506 -99 H
22 1507 -99 H
22 1508 -99 H
22 1601 99 H
22 1602 312 H
22 1700 134 H
22 1801 247 H
22 1802 308 H
22 1803 -99 H
22 1804 2700 H
22 1901 305 H
22 1902 110 H
22 1903 114 H
22 1904 1554 H
22 1905 340 H
22 1906 1790 H
22 1907 4 H
22 1908 189 H
22 1909 1384 H
22 1911 430 H
22 2101 15 H
22 2102 1 H
22 2103 -99 H
22 2104 531 H
22 2105 838 H
22 9998 426 H
22 0101 217 M
22 0102 106 M
22 0103 62 M
22 0104 1679 M
22 0105 10 M
22 0106 336 M
22 0201 942 M
22 0202 213 M
22 0203 39 M
22 0204 521 M
22 0205 361 M
22 0206 229 M
22 0207 -99 M
22 0208 95 M
22 0209 2005 M
22 0210 156 M
22 0211 32 M
22 0212 316 M
22 0213 332 M
22 0301 548 M
22 0302 293 M
22 0401 394 M
22 0402 961 M
22 0501 76 M
22 0502 101 M
22 0503 51 M
22 0504 14309 M
22 0505 1956 M
22 0506 1935 M
22 0601 101 M
22 0602 14 M
22 0603 162 M
22 0604 229 M
22 0605 887 M
22 0701 15 M
22 0702 121 M
22 0800 90 M
22 0901 558 M
22 0902 160 M
22 0903 360 M
22 0904 359 M
22 0905 477 M
22 0906 881 M
22 0907 3460 M
22 0908 3569 M
22 0909 215 M
22 0910 133 M
22 0911 943 M
22 1001 631 M
22 1002 1733 M
22 1003 1942 M
22 1004 54 M
22 1005 155 M
22 1006 933 M
22 1007 420 M
22 1008 3065 M
22 1101 26 M
22 1102 58 M
22 1103 94 M
22 1104 122 M
22 1105 203 M
22 1106 263 M
22 1107 55 M
22 1108 643 M
22 1109 161 M
22 1110 492 M
22 1111 324 M
22 1112 519 M
22 1113 169 M
22 1114 620 M
22 1115 96 M
22 1116 319 M
22 1117 1312 M
22 1118 383 M
22 1119 492 M
22 1120 523 M
22 1201 515 M
22 1202 17 M
22 1203 643 M
22 1301 324 M
22 1302 1087 M
22 1303 92 M
22 1304 421 M
22 1305 242 M
22 1306 44 M
22 1307 374 M
22 1308 218 M
22 1309 962 M
22 1310 360 M
22 1401 286 M
22 1402 518 M
22 1403 171 M
22 1404 1504 M
22 1405 -99 M
22 1406 -99 M
22 1407 80 M
22 1408 87 M
22 1409 53 M
22 1410 519 M
22 1501 3 M
22 1502 176 M
22 1503 3171 M
22 1504 934 M
22 1505 124 M
22 1506 8 M
22 1507 109 M
22 1508 343 M
22 1601 107 M
22 1602 382 M
22 1700 40 M
22 1801 205 M
22 1802 427 M
22 1803 -99 M
22 1804 2031 M
22 1901 370 M
22 1902 29 M
22 1903 206 M
22 1904 3812 M
22 1905 437 M
22 1906 1735 M
22 1907 -99 M
22 1908 238 M
22 1909 1751 M
22 1911 196 M
22 2101 3 M
22 2102 22 M
22 2103 -99 M
22 2104 229 M
22 2105 470 M
22 9999 467 M
44 0101 277 H
44 0102 13 H
44 0103 99 H
44 0104 780 H
44 0105 117 H
44 0106 284 H
44 0201 1213 H
44 0202 697 H
44 0203 29 H
44 0204 -99 H
44 0205 -99 H
44 0206 -99 H
44 0207 281 H
44 0208 573 H
44 0209 1668 H
44 0210 66 H
44 0211 80 H
44 0212 -99 H
44 0213 185 H
44 0301 364 H
44 0302 146 H
44 0401 238 H
44 0402 366 H
44 0501 -99 H
44 0502 222 H
44 0503 94 H
44 0504 18143 H
44 0505 342 H
44 0506 647 H
44 0601 16 H
44 0602 8 H
44 0603 168 H
44 0604 97 H
44 0605 458 H
44 0701 9 H
44 0702 92 H
44 0800 51 H
44 0901 180 H
44 0902 227 H
44 0903 242 H
44 0904 268 H
44 0905 386 H
44 0906 569 H
44 0907 2850 H
44 0908 1030 H
44 0909 21 H
44 0910 33 H
44 0911 838 H
44 1001 451 H
44 1002 2408 H
44 1003 1509 H
44 1004 21 H
44 1005 147 H
44 1006 2460 H
44 1007 188 H
44 1008 1981 H
44 1101 7 H
44 1102 36 H
44 1103 138 H
44 1104 202 H
44 1105 108 H
44 1106 379 H
44 1107 440 H
44 1108 251 H
44 1109 84 H
44 1110 317 H
44 1111 394 H
44 1112 413 H
44 1113 224 H
44 1114 341 H
44 1115 320 H
44 1116 239 H
44 1117 1062 H
44 1118 481 H
44 1119 552 H
44 1120 621 H
44 1201 162 H
44 1202 31 H
44 1203 274 H
44 1301 229 H
44 1302 418 H
44 1303 109 H
44 1304 140 H
44 1305 6 H
44 1306 42 H
44 1307 51 H
44 1308 33 H
44 1309 110 H
44 1310 99 H
44 1401 176 H
44 1402 488 H
44 1403 203 H
44 1404 774 H
44 1405 369 H
44 1406 244 H
44 1407 8 H
44 1408 -99 H
44 1409 -99 H
44 1410 34 H
44 1501 -99 H
44 1502 -99 H
44 1503 -99 H
44 1504 -99 H
44 1505 -99 H
44 1506 -99 H
44 1507 -99 H
44 1508 -99 H
44 1601 27 H
44 1602 675 H
44 1700 49 H
44 1801 117 H
44 1802 182 H
44 1803 -99 H
44 1804 1230 H
44 1901 200 H
44 1902 31 H
44 1903 44 H
44 1904 772 H
44 1905 118 H
44 1906 708 H
44 1907 13 H
44 1908 43 H
44 1909 468 H
44 1911 111 H
44 2101 2 H
44 2102 -99 H
44 2103 -99 H
44 2104 102 H
44 2105 265 H
44 9998 5524 H
44 0101 271 M
44 0102 28 M
44 0103 53 M
44 0104 523 M
44 0105 -99 M
44 0106 171 M
44 0201 632 M
44 0202 77 M
44 0203 5 M
44 0204 266 M
44 0205 184 M
44 0206 103 M
44 0207 -99 M
44 0208 132 M
44 0209 1026 M
44 0210 59 M
44 0211 28 M
44 0212 120 M
44 0213 215 M
44 0301 423 M
44 0302 299 M
44 0401 91 M
44 0402 427 M
44 0501 48 M
44 0502 135 M
44 0503 20 M
44 0504 3867 M
44 0505 464 M
44 0506 1292 M
44 0601 4 M
44 0602 2 M
44 0603 95 M
44 0604 112 M
44 0605 431 M
44 0701 12 M
44 0702 81 M
44 0800 30 M
44 0901 270 M
44 0902 139 M
44 0903 114 M
44 0904 108 M
44 0905 341 M
44 0906 495 M
44 0907 2394 M
44 0908 939 M
44 0909 15 M
44 0910 63 M
44 0911 474 M
44 1001 404 M
44 1002 1644 M
44 1003 1955 M
44 1004 18 M
44 1005 78 M
44 1006 669 M
44 1007 380 M
44 1008 1373 M
44 1101 4 M
44 1102 27 M
44 1103 54 M
44 1104 65 M
44 1105 130 M
44 1106 306 M
44 1107 36 M
44 1108 306 M
44 1109 72 M
44 1110 304 M
44 1111 399 M
44 1112 368 M
44 1113 101 M
44 1114 235 M
44 1115 38 M
44 1116 166 M
44 1117 967 M
44 1118 510 M
44 1119 379 M
44 1120 420 M
44 1201 195 M
44 1202 21 M
44 1203 323 M
44 1301 208 M
44 1302 745 M
44 1303 78 M
44 1304 339 M
44 1305 81 M
44 1306 84 M
44 1307 8 M
44 1308 72 M
44 1309 135 M
44 1310 106 M
44 1401 157 M
44 1402 440 M
44 1403 129 M
44 1404 723 M
44 1405 -99 M
44 1406 -99 M
44 1407 29 M
44 1408 129 M
44 1409 61 M
44 1410 345 M
44 1501 -99 M
44 1502 98 M
44 1503 1686 M
44 1504 635 M
44 1505 271 M
44 1506 5 M
44 1507 43 M
44 1508 159 M
44 1601 46 M
44 1602 654 M
44 1700 52 M
44 1801 87 M
44 1802 173 M
44 1803 -99 M
44 1804 955 M
44 1901 263 M
44 1902 42 M
44 1903 49 M
44 1904 1781 M
44 1905 183 M
44 1906 453 M
44 1907 -99 M
44 1908 94 M
44 1909 516 M
44 1911 102 M
44 2101 1 M
44 2102 8 M
44 2103 -99 M
44 2104 50 M
44 2105 154 M
44 9999 5276 M
50 0101 1264 H
50 0102 377 H
50 0103 1125 H
50 0104 8625 H
50 0105 753 H
50 0106 4955 H
50 0201 8712 H
50 0202 7249 H
50 0203 1110 H
50 0204 19 H
50 0205 -99 H
50 0206 -99 H
50 0207 2850 H
50 0208 5344 H
50 0209 25339 H
50 0210 567 H
50 0211 315 H
50 0212 -99 H
50 0213 3983 H
50 0301 2326 H
50 0302 1694 H
50 0401 5111 H
50 0402 3420 H
50 0501 1568 H
50 0502 900 H
50 0503 1102 H
50 0504 37152 H
50 0505 6237 H
50 0506 16340 H
50 0601 477 H
50 0602 156 H
50 0603 1280 H
50 0604 1020 H
50 0605 9806 H
50 0701 71 H
50 0702 971 H
50 0800 806 H
50 0901 2335 H
50 0902 1281 H
50 0903 8028 H
50 0904 6861 H
50 0905 2033 H
50 0906 6586 H
50 0907 16522 H
50 0908 20082 H
50 0909 5740 H
50 0910 188 H
50 0911 14783 H
50 1001 3134 H
50 1002 11573 H
50 1003 7339 H
50 1004 655 H
50 1005 1803 H
50 1006 17842 H
50 1007 452 H
50 1008 14272 H
50 1101 168 H
50 1102 574 H
50 1103 806 H
50 1104 1562 H
50 1105 966 H
50 1106 2290 H
50 1107 3113 H
50 1108 2405 H
50 1109 1126 H
50 1110 1596 H
50 1111 2649 H
50 1112 2092 H
50 1113 1632 H
50 1114 2382 H
50 1115 2780 H
50 1116 1817 H
50 1117 5993 H
50 1118 2741 H
50 1119 3929 H
50 1120 4867 H
50 1201 2139 H
50 1202 186 H
50 1203 2880 H
50 1301 2040 H
50 1302 1965 H
50 1303 914 H
50 1304 2988 H
50 1305 636 H
50 1306 3043 H
50 1307 4645 H
50 1308 1233 H
50 1309 2524 H
50 1310 3753 H
50 1401 1314 H
50 1402 3761 H
50 1403 2129 H
50 1404 7591 H
50 1405 4014 H
50 1406 2375 H
50 1407 72 H
50 1408 -99 H
50 1409 -99 H
50 1410 813 H
50 1501 -99 H
50 1502 -99 H
50 1503 -99 H
50 1504 -99 H
50 1505 -99 H
50 1506 -99 H
50 1507 -99 H
50 1508 -99 H
50 1601 4104 H
50 1602 3949 H
50 1700 2722 H
50 1801 1119 H
50 1802 843 H
50 1803 -99 H
50 1804 10840 H
50 1901 4020 H
50 1902 1861 H
50 1903 1096 H
50 1904 6317 H
50 1905 2324 H
50 1906 12190 H
50 1907 1258 H
50 1908 1063 H
50 1909 13047 H
50 1911 1058 H
50 2101 204 H
50 2102 4 H
50 2103 2 H
50 2104 2518 H
50 2105 2348 H
50 9998 6206 H
50 0101 1265 M
50 0102 451 M
50 0103 656 M
50 0104 6439 M
50 0105 488 M
50 0106 3046 M
50 0201 5356 M
50 0202 2294 M
50 0203 569 M
50 0204 3299 M
50 0205 1841 M
50 0206 1236 M
50 0207 -99 M
50 0208 961 M
50 0209 19355 M
50 0210 846 M
50 0211 404 M
50 0212 1966 M
50 0213 4702 M
50 0301 2873 M
50 0302 1015 M
50 0401 2617 M
50 0402 6245 M
50 0501 1160 M
50 0502 470 M
50 0503 434 M
50 0504 11252 M
50 0505 9055 M
50 0506 11869 M
50 0601 936 M
50 0602 362 M
50 0603 1141 M
50 0604 946 M
50 0605 8194 M
50 0701 62 M
50 0702 1001 M
50 0800 781 M
50 0901 2125 M
50 0902 910 M
50 0903 3085 M
50 0904 2042 M
50 0905 2393 M
50 0906 5078 M
50 0907 17930 M
50 0908 16770 M
50 0909 2579 M
50 0910 275 M
50 0911 8716 M
50 1001 2971 M
50 1002 10968 M
50 1003 9528 M
50 1004 425 M
50 1005 1124 M
50 1006 6735 M
50 1007 2668 M
50 1008 12210 M
50 1101 190 M
50 1102 436 M
50 1103 883 M
50 1104 822 M
50 1105 1024 M
50 1106 1839 M
50 1107 486 M
50 1108 2638 M
50 1109 1234 M
50 1110 2336 M
50 1111 2890 M
50 1112 3000 M
50 1113 1182 M
50 1114 2546 M
50 1115 331 M
50 1116 1409 M
50 1117 6455 M
50 1118 2408 M
50 1119 2529 M
50 1120 3528 M
50 1201 2191 M
50 1202 129 M
50 1203 2514 M
50 1301 1610 M
50 1302 4134 M
50 1303 446 M
50 1304 3430 M
50 1305 1265 M
50 1306 3461 M
50 1307 3521 M
50 1308 1293 M
50 1309 2086 M
50 1310 6238 M
50 1401 2357 M
50 1402 2273 M
50 1403 1762 M
50 1404 9450 M
50 1405 -99 M
50 1406 -99 M
50 1407 603 M
50 1408 487 M
50 1409 140 M
50 1410 3745 M
50 1501 8 M
50 1502 889 M
50 1503 18417 M
50 1504 6933 M
50 1505 2346 M
50 1506 85 M
50 1507 422 M
50 1508 2210 M
50 1601 2928 M
50 1602 2909 M
50 1700 2360 M
50 1801 1040 M
50 1802 1332 M
50 1803 3 M
50 1804 9462 M
50 1901 2237 M
50 1902 995 M
50 1903 1681 M
50 1904 12031 M
50 1905 1776 M
50 1906 8704 M
50 1907 440 M
50 1908 1206 M
50 1909 10298 M
50 1911 700 M
50 2101 221 M
50 2102 137 M
50 2103 13 M
50 2104 1728 M
50 2105 2589 M
50 9999 4990 M
33 0101 986 H
33 0102 332 H
33 0103 1182 H
33 0104 5115 H
33 0105 785 H
33 0106 3276 H
33 0201 12779 H
33 0202 8057 H
33 0203 551 H
33 0204 75 H
33 0205 -99 H
33 0206 -99 H
33 0207 3169 H
33 0208 4099 H
33 0209 29082 H
33 0210 1071 H
33 0211 395 H
33 0212 -99 H
33 0213 4499 H
33 0301 2539 H
33 0302 1349 H
33 0401 3422 H
33 0402 1469 H
33 0501 468 H
33 0502 1530 H
33 0503 1008 H
33 0504 7808 H
33 0505 4566 H
33 0506 4838 H
33 0601 378 H
33 0602 254 H
33 0603 1623 H
33 0604 1433 H
33 0605 8087 H
33 0701 150 H
33 0702 650 H
33 0800 695 H
33 0901 5302 H
33 0902 2012 H
33 0903 6802 H
33 0904 5697 H
33 0905 2615 H
33 0906 5372 H
33 0907 13900 H
33 0908 22219 H
33 0909 7380 H
33 0910 528 H
33 0911 13292 H
33 1001 3236 H
33 1002 18836 H
33 1003 4869 H
33 1004 128 H
33 1005 1271 H
33 1006 20548 H
33 1007 2468 H
33 1008 22800 H
33 1101 210 H
33 1102 286 H
33 1103 900 H
33 1104 1501 H
33 1105 1035 H
33 1106 2848 H
33 1107 2569 H
33 1108 2120 H
33 1109 1838 H
33 1110 2214 H
33 1111 4198 H
33 1112 2883 H
33 1113 1844 H
33 1114 2726 H
